//¨¬?¨ùo¢¬i	CN¡¾U¢¬iA¨£	AI¡Æ©ªAo¢¥E	Eu	A¨ù¡¤A	©öIA¢¬	Ao¢¥E	¢¬iA©¬¡¤u	©ö©¡¨úiA©÷(E¢¬CC)	A¨úA¡¤	E¡ÌAu¨ù¨¬	¨ù¨¬¨¬¡Æ	¡¤©ö¨¬¡×	¨¬nCa¡¤©ö¨¬¡×	A¨Ï¡¾a	¥ìi¡¾¨­	¨¡AA¡À	A¡ì¢¬¡Ì¢¬¢ÒA?©ö¡ì	¡íc¢¯eA?©ö¡ì	AuAoCa¥ì¢¯©öY¡Æ©¡	AO¨ùOA¢¬¡ÆYA¢®	AO¢¥eA¢¬¡ÆYA¢®	¡Æ©ª¡ÆY1(¡¾a¨¬¡í)	¡Æ©ª¡ÆY2(¡¾a¨¬¡í)	¡Æ©ª¡ÆY3(¨¡?¨ùo)	¡Æ¢®¡¤I¡Æ¢®A©¬A¢®	CA¡¤©öAO¨ùO¥ì¥ì	¡íc¨ù¡¾¡Æ¢®A©¬A¢®	Ai¢¬¡Ì¡¾a¡Æ¢®A©¬A¢®	¡Æ¢®¨ö¢¯ ¨¬nA©÷	¢¬O¢¬¢ç ¨¬nA©÷	¨¡E ¨¬nA©÷	¢¥U¢¬¢ç ¨¬nA©÷	¡Æ©ª¡ÆY¨ùO¥ì¥ì	Ac¡Æ©ª¡ÆY¨ùO¥ì¥ì	HP¨¬¢¬¢¯I	MP¨¬¢¬¢¯I	A©¬¡Æ¢®©ö©¡¨úiA¢®	¢¬¢Ò¢¬©£¥ì¥ì	¡Æ©¡¥ì¥ì	A©¬¡Æ¢®¡Æ©ª¡ÆY¨ùO¥ì¥ìAuCI	¢¬o¨ö¨¬AI ¨ùO¨ù¨¬	¨ùO¨ù¨¬¡Æ¨£	¡¤©ö¨¬¡× on off	AI¥ì¢¯¨ùO¥ì¥ì	¡ÆAAOAo¢¯¨£	¨¬nCaA?©ö¡ì	©øoAI¢ÒU¡¾a	¢¬O¢¬¢ç¢ÒU¡¾a	A¢Ò¡¤AA?©ö¡ì	¢¬¢Ò©öyAuC¡¿	Au¡¾aAuC¡¿	¨¬OAuC¡¿	©öU¢Ò¡ÀAuC¡¿	©ö¡ÆAuC¡¿	¢Ò¡ÍAuC¡¿	A|¡Æ©ª¡¾Y¨ú¡¿	A|¡Æ©ªAc¡¤a	Ac¡¤a¨úc	Ac¡¤aAAAy¥ì¥ì	¨öAA¨ùA?Ao¨öA¡Æ¡Ì	¨ú¨¡AIAU¡íy¨ù¨¬¨¬¢¬A¢´¡Æ¨£	¡Æ©¡CeA¢®	¨¬nCa¡Æ©¡CeA¢®	¢¬o¡íoAA	A©¬¡Æ¢®¢¥E¡¤A	A¡¿A¨öA?©ö¡ì	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ¢®¡ío¨ú¨¡AIAU1	¡Æ¢®¡ío¨ú¨¡AIAUA¢¬AO	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö1	¡Æ©ª¡ÆYE¢¯¡ÆuA¨ö2	A¡¿¢¥AE¢¯¡ÆuA¨ö1	A¡¿¢¥AE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö1	CCC¨ªE¢¯¡ÆuA¨ö2	CCC¨ªE¢¯¡ÆuA¨ö3	©ö©¡¡ÆuE¢¯¡ÆuA¨ö1	©ö©¡¡ÆuE¢¯¡ÆuA¨ö2	CN¡¾U¨ù©ø¢¬i	AaCoAo¢¯¨£	NPC ¢¬¢ÒA¨Ï	¢¬¢Ò¥ìa¢¬¢ç¡Æ¡Í¨¡¡ÀAI¨¡¢ç
//dwID	szName	dwAI	dwStr	dwSta	dwDex	dwInt	dwHR	dwER	dwRace	dwBelligerence	dwGender	dwLevel	dwFilghtLevel	dwSize	dwClass	bIfPart	dwKarma	dwUseable	dwActionRadius	dwAtkMin	dwAtkMax	dwAtk1	dwAtk2	dwAtk3	dwHorizontalRate	dwVerticalRate	dwDiagonalRate	dwThrustRate	dwChestRate	dwHeadRate	dwArmRate	dwLegRate	dwAttackSpeed	dwReAttackDelay	dwAddHp	dwAddMp	dwNaturealArmor	nAbrasion	nHardness	dwAdjAtkDelay	eElementType	wElementAtk	dwHideLevel	fSpeed	dwShelter	bFlying	dwJumpIng	dwAirJump	bTaming	dwResisMagic	fResistElecricity	fResistFire	fResistWind	fResistWater	fResistEarth	dwCash	dwSourceMaterial	dwMaterialAmount	dwCohesion	dwHoldingTime	dwCorrectionValue	dwExpValue	nFxpValue	nBodyState	dwAddAbility	bKillable	dwVirtItem1	dwVirtType1	dwVirtItem2	dwVirtType2	dwVirtItem3	dwVirtType3	dwSndAtk1	dwSndAtk2	dwSndDie1	dwSndDie2	dwSndDmg1	dwSndDmg2	dwSndDmg3	dwSndIdle1	dwSndIdle2	szComment	dwAreaColor	szNpcMark	dwMadrigalGiftPoint
MI_DEMIAN2	IDS_PROPMOVER_TXT_000048	AII_MONSTER	15	20	31	26	40	15	=	BELLI_MELEE2X	=	9	=	=	RANK_NORMAL	0	=	1	=	48	51	II_WEA_MOB_DEMIAN2_ATK1	II_WEA_MOB_DEMIAN2_ATK2	II_WEA_MOB_DEMIAN2_ATK3	=	1.5	=	=	=	=	=	=	1000	4500	1454	100	14	130	0	=	5	1	=	0.075	=	0	=	=	=	9	0.3	0	-0.3	0	0	22	=	=	=	=	50	15	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000049	AREA_NORMAL	=	31
MI_DEMIAN3	IDS_PROPMOVER_TXT_000050	AII_MONSTER	15	20	33	28	40	17	=	BELLI_MELEE2X	=	10	=	=	RANK_CAPTAIN	0	=	1	=	50	53	II_WEA_MOB_DEMIAN3_ATK1	II_WEA_MOB_DEMIAN3_ATK2	II_WEA_MOB_DEMIAN3_ATK3	=	1.5	=	=	=	=	=	=	1000	4500	1529	100	15	130	0	=	4	1	=	0.08	=	0	=	=	=	10	0	-0.3	0	0	0.3	24	=	=	=	=	14	15	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000051	AREA_NORMAL	=	31
MI_DEMIAN4	IDS_PROPMOVER_TXT_000052	AII_MONSTER	15	20	39	33	70	34	=	BELLI_MELEE2X	=	13	=	=	RANK_BOSS	0	=	1	=	229	241	II_WEA_MOB_DEMIAN4_ATK1	II_WEA_MOB_DEMIAN4_ATK2	II_WEA_MOB_DEMIAN4_ATK3	=	1.5	=	=	=	=	=	=	1000	3000	39177	100	35	130	0	=	5	1	=	0.075	=	0	=	=	=	13	0.3	0	-0.3	0	0	210	=	=	=	=	300	102	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000053	AREA_NORMAL	=	600
MI_DORIDOMA1	IDS_PROPMOVER_TXT_000054	AII_MONSTER	15	20	35	30	21	18	=	BELLI_MELEE	=	11	=	=	RANK_LOW	0	=	1	=	66	69	II_WEA_MOB_DORIDOMA1_ATK1  	II_WEA_MOB_DORIDOMA1_ATK2  	II_WEA_MOB_DORIDOMA1_ATK3  	=	1.5	=	=	=	=	=	=	1000	4000	1851	100	17	130	0	=	2	1	=	0.075	=	0	=	=	=	11	-0.3	0.3	0	0	0	26	=	=	=	=	21	18	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000055	AREA_NORMAL	=	31
MI_DORIDOMA2	IDS_PROPMOVER_TXT_000056	AII_MONSTER	15	20	35	30	22	18	=	BELLI_MELEE	=	11	=	=	RANK_NORMAL	0	=	1	=	68	72	II_WEA_MOB_DORIDOMA2_ATK1  	II_WEA_MOB_DORIDOMA2_ATK2  	II_WEA_MOB_DORIDOMA2_ATK3  	=	1.5	=	=	=	=	=	=	1000	4000	1851	100	17	130	0	=	3	1	=	0.075	=	0	=	=	=	11	0	0	0	0.3	-0.3	26	=	=	=	=	50	18	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000057	AREA_NORMAL	=	31
MI_DORIDOMA3	IDS_PROPMOVER_TXT_000058	AII_MONSTER	15	20	37	31	23	19	=	BELLI_MELEE	=	12	=	=	RANK_CAPTAIN	0	=	1	=	73	76	II_WEA_MOB_DORIDOMA3_ATK1  	II_WEA_MOB_DORIDOMA3_ATK2  	II_WEA_MOB_DORIDOMA3_ATK3  	=	1.5	=	=	=	=	=	=	1000	4000	1939	100	18	130	0	=	2	1	=	0.08	=	0	=	=	=	12	-0.3	0.3	0	0	0	28	=	=	=	=	14	20	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000059	AREA_NORMAL	=	31
MI_DORIDOMA4	IDS_PROPMOVER_TXT_000060	AII_MONSTER	15	20	43	37	70	36	=	BELLI_MELEE	=	15	=	=	RANK_BOSS	0	=	1	=	257	271	II_WEA_MOB_DORIDOMA4_ATK1  	II_WEA_MOB_DORIDOMA4_ATK2  	II_WEA_MOB_DORIDOMA4_ATK3  	=	=	=	=	=	=	=	=	1000	3000	47784	100	35	130	0	=	3	1	=	0.075	=	0	=	=	=	15	0	0	0	0.3	-0.3	245	=	=	=	=	340	132	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000061	AREA_NORMAL	=	600
MI_LAWOLF1	IDS_PROPMOVER_TXT_000062	AII_MONSTER	15	20	39	33	24	20	=	BELLI_MELEE2X	=	13	=	=	RANK_LOW	0	=	1	=	84	88	II_WEA_MOB_LAWOLF1_ATK1    	II_WEA_MOB_LAWOLF1_ATK2    	II_WEA_MOB_LAWOLF1_ATK3    	=	=	0	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	1	1	=	0.075	=	0	=	=	=	13	0	0	0.3	-0.3	0	30	=	=	=	=	13	22	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000063	AREA_NORMAL	=	31
MI_LAWOLF2	IDS_PROPMOVER_TXT_000064	AII_MONSTER	15	20	39	33	25	20	=	BELLI_MELEE2X	=	13	=	=	RANK_NORMAL	0	=	1	=	87	91	II_WEA_MOB_LAWOLF2_ATK1    	II_WEA_MOB_LAWOLF2_ATK2    	II_WEA_MOB_LAWOLF2_ATK3    	=	=	0	=	=	=	=	=	1000	4000	2297	100	19	130	0	=	4	1	=	0.075	=	0	=	=	=	13	0	-0.3	0	0	0.3	30	=	=	=	=	50	23	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000065	AREA_NORMAL	=	31
MI_LAWOLF3	IDS_PROPMOVER_TXT_000066	AII_MONSTER	15	20	41	35	26	21	=	BELLI_MELEE2X	=	14	=	=	RANK_CAPTAIN	0	=	1	=	91	96	II_WEA_MOB_LAWOLF3_ATK1    	II_WEA_MOB_LAWOLF3_ATK2    	II_WEA_MOB_LAWOLF3_ATK3    	=	=	0	=	=	=	=	=	1000	4000	2398	100	20	130	0	=	1	1	=	0.08	=	0	=	=	=	14	0	0	0.3	-0.3	0	33	=	=	=	=	9	25	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000067	AREA_NORMAL	=	31
MI_LAWOLF4	IDS_PROPMOVER_TXT_000068	AII_MONSTER	15	20	47	40	70	38	=	BELLI_MELEE2X	=	17	=	=	RANK_BOSS	0	=	1	=	285	300	II_WEA_MOB_LAWOLF4_ATK1    	II_WEA_MOB_LAWOLF4_ATK2    	II_WEA_MOB_LAWOLF4_ATK3    	=	0.9	0	=	=	=	=	=	1000	3000	52852	100	40	130	0	=	4	1	=	0.075	=	0	=	=	=	17	0	-0.3	0	0	0.3	252	=	=	=	=	360	168	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000069	AREA_NORMAL	=	600
MI_FEFERN1	IDS_PROPMOVER_TXT_000070	AII_MONSTER	15	20	43	37	27	22	=	BELLI_MELEE	=	15	=	=	RANK_LOW	0	=	1	=	104	110	II_WEA_MOB_FEFERN1_ATK1    	II_WEA_MOB_FEFERN1_ATK2    	II_WEA_MOB_FEFERN1_ATK3    	=	1.1	=	=	=	=	=	=	1000	3500	2320	100	22	130	0	=	5	1	=	0.075	=	0	=	=	=	15	0.3	0	-0.3	0	0	35	=	=	=	=	13	29	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_PLANT	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000071	AREA_NORMAL	=	31
MI_FEFERN2	IDS_PROPMOVER_TXT_000072	AII_MONSTER	15	20	43	37	28	22	=	BELLI_MELEE	=	15	=	=	RANK_NORMAL	0	=	1	=	107	113	II_WEA_MOB_FEFERN2_ATK1    	II_WEA_MOB_FEFERN2_ATK2    	II_WEA_MOB_FEFERN2_ATK3    	=	1.1	=	=	=	=	=	=	1000	3500	2320	100	22	130	0	=	2	1	=	0.075	=	0	=	=	=	15	-0.3	0.3	0	0	0	35	=	=	=	=	50	30	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_PLANT	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000073	AREA_NORMAL	=	31
MI_FEFERN3	IDS_PROPMOVER_TXT_000074	AII_MONSTER	15	20	45	38	29	24	=	BELLI_MELEE	=	16	=	=	RANK_CAPTAIN	0	=	1	=	113	119	II_WEA_MOB_FEFERN3_ATK1    	II_WEA_MOB_FEFERN3_ATK2    	II_WEA_MOB_FEFERN3_ATK3    	=	1.1	=	=	=	=	=	=	1000	3500	2415	100	23	130	0	=	5	1	=	0.08	=	0	=	=	=	16	0.3	0	-0.3	0	0	35	=	=	=	=	9	32	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_PLANT	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000075	AREA_NORMAL	=	31
MI_FEFERN4	IDS_PROPMOVER_TXT_000076	AII_MONSTER	15	20	51	43	70	41	=	BELLI_MELEE	=	19	=	=	RANK_BOSS	0	=	1	=	311	327	II_WEA_MOB_FEFERN4_ATK1    	II_WEA_MOB_FEFERN4_ATK2    	II_WEA_MOB_FEFERN4_ATK3    	=	=	=	=	=	=	=	=	1000	3000	52145	100	40	130	0	=	2	1	=	0.075	=	0	=	=	=	19	-0.3	0.3	0	0	0	259	=	=	=	=	400	214	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_PLANT	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000077	AREA_NORMAL	=	600
MI_NYANGNYANG1	IDS_PROPMOVER_TXT_000078	AII_MONSTER	15	20	47	40	30	24	=	BELLI_MELEE	=	17	=	=	RANK_LOW	0	=	1	=	127	134	II_WEA_MOB_NYANGNYANG1_ATK1	II_WEA_MOB_NYANGNYANG1_ATK2	II_WEA_MOB_NYANGNYANG1_ATK3	=	=	=	=	=	=	=	=	1000	3500	3080	100	25	130	0	=	1	1	=	0.075	=	0	=	=	=	17	0	0	0.3	-0.3	0	36	=	=	=	=	13	36	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000079	AREA_NORMAL	=	31
MI_NYANGNYANG2	IDS_PROPMOVER_TXT_000080	AII_MONSTER	15	20	47	40	31	24	=	BELLI_MELEE	=	17	=	=	RANK_NORMAL	0	=	1	=	130	137	II_WEA_MOB_NYANGNYANG2_ATK1	II_WEA_MOB_NYANGNYANG2_ATK2	II_WEA_MOB_NYANGNYANG2_ATK3	=	=	=	=	=	=	=	=	1000	3500	3080	100	25	130	0	=	3	1	=	0.075	=	0	=	=	=	17	0	0	0	0.3	-0.3	36	=	=	=	=	50	38	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000081	AREA_NORMAL	=	31
MI_NYANGNYANG3	IDS_PROPMOVER_TXT_000082	AII_MONSTER	15	20	49	42	32	26	=	BELLI_MELEE	=	18	=	=	RANK_CAPTAIN	0	=	1	=	136	143	II_WEA_MOB_NYANGNYANG3_ATK1	II_WEA_MOB_NYANGNYANG3_ATK2	II_WEA_MOB_NYANGNYANG3_ATK3	=	=	=	=	=	=	=	=	1000	3500	3197	100	26	130	0	=	1	1	=	0.08	=	0	=	=	=	18	0	0	0.3	-0.3	0	36	=	=	=	=	9	41	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000083	AREA_NORMAL	=	31
MI_NYANGNYANG4	IDS_PROPMOVER_TXT_000084	AII_MONSTER	15	20	55	47	70	43	=	BELLI_MELEE	=	21	=	=	RANK_BOSS	0	=	1	=	340	358	II_WEA_MOB_NYANGNYANG4_ATK1	II_WEA_MOB_NYANGNYANG4_ATK2	II_WEA_MOB_NYANGNYANG4_ATK3	=	=	=	=	=	=	=	=	1000	3000	65032	100	40	130	0	=	3	1	=	0.075	=	0	=	=	=	21	0	0	0	0.3	-0.3	266	=	=	=	=	430	280	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000085	AREA_NORMAL	=	600
MI_BANG1	IDS_PROPMOVER_TXT_000086	AII_MONSTER	15	20	51	43	33	26	=	BELLI_MELEE2X	=	19	=	=	RANK_LOW	0	=	1	=	152	160	II_WEA_MOB_BANG1_ATK1      	II_WEA_MOB_BANG1_ATK2      	II_WEA_MOB_BANG1_ATK3      	=	=	=	=	=	=	=	=	1000	3000	2994	100	27	130	0	=	3	1	=	0.075	=	0	=	=	=	19	0	0	0	0.3	-0.3	37	=	=	=	=	13	46	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000087	AREA_NORMAL	=	31
MI_BANG2	IDS_PROPMOVER_TXT_000088	AII_MONSTER	15	20	51	43	34	26	=	BELLI_MELEE2X	=	19	=	=	RANK_NORMAL	0	=	1	=	155	163	II_WEA_MOB_BANG2_ATK1      	II_WEA_MOB_BANG2_ATK2      	II_WEA_MOB_BANG2_ATK3      	=	=	=	=	=	=	=	=	1000	3000	2994	100	27	130	0	=	5	1	=	0.075	=	0	=	=	=	19	0.3	0	-0.3	0	0	37	=	=	=	=	50	48	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000089	AREA_NORMAL	=	31
MI_BANG3	IDS_PROPMOVER_TXT_000090	AII_MONSTER	15	20	53	45	35	28	=	BELLI_MELEE2X	=	20	=	=	RANK_CAPTAIN	0	=	1	=	162	170	II_WEA_MOB_BANG3_ATK1      	II_WEA_MOB_BANG3_ATK2      	II_WEA_MOB_BANG3_ATK3      	=	=	=	=	=	=	=	=	1000	3000	3101	100	28	130	0	=	3	1	=	0.08	=	0	=	=	=	20	0	0	0	0.3	-0.3	37	=	=	=	=	9	53	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000091	AREA_NORMAL	=	31
MI_BANG4	IDS_PROPMOVER_TXT_000092	AII_MONSTER	15	20	59	50	70	45	=	BELLI_MELEE2X	=	23	=	=	RANK_BOSS	0	=	1	=	367	386	II_WEA_MOB_BANG4_ATK1      	II_WEA_MOB_BANG4_ATK2      	II_WEA_MOB_BANG4_ATK3      	=	0.75	=	=	=	=	=	=	1000	3000	63106	100	50	130	0	=	5	1	=	0.075	=	0	=	=	=	23	0.3	0	-0.3	0	0	273	=	=	=	=	490	367	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000093	AREA_NORMAL	=	600
MI_WAGSAAC1	IDS_PROPMOVER_TXT_000094	AII_MONSTER	15	20	55	47	36	29	=	BELLI_RANGE	=	21	=	=	RANK_LOW	0	=	1	=	191	201	II_WEA_MOB_WAGSAAC1_ATK1   	II_WEA_MOB_WAGSAAC1_ATK2   	II_WEA_MOB_WAGSAAC1_ATK3   	=	=	=	=	=	=	=	=	1000	3000	3802	100	31	130	0	=	5	1	=	0.075	=	0	=	=	=	21	0.3	0	-0.3	0	0	38	=	=	=	=	13	61	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000095	AREA_NORMAL	=	31
MI_WAGSAAC2	IDS_PROPMOVER_TXT_000096	AII_MONSTER	15	20	55	47	37	29	=	BELLI_RANGE	=	21	=	=	RANK_NORMAL	0	=	1	=	191	201	II_WEA_MOB_WAGSAAC2_ATK1   	II_WEA_MOB_WAGSAAC2_ATK2   	II_WEA_MOB_WAGSAAC2_ATK3   	=	=	=	=	=	=	=	=	1000	3000	3802	100	31	130	0	=	2	1	=	0.075	=	0	=	=	=	21	-0.3	0.3	0	0	0	38	=	=	=	=	50	63	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000097	AREA_NORMAL	=	31
MI_WAGSAAC3	IDS_PROPMOVER_TXT_000098	AII_MONSTER	15	20	57	48	38	31	=	BELLI_RANGE	=	22	=	=	RANK_CAPTAIN	0	=	1	=	195	205	II_WEA_MOB_WAGSAAC3_ATK1   	II_WEA_MOB_WAGSAAC3_ATK2   	II_WEA_MOB_WAGSAAC3_ATK3   	=	=	=	=	=	=	=	=	1000	3000	3928	100	32	130	0	=	5	1	=	0.08	=	0	=	=	=	22	0.3	0	-0.3	0	0	38	=	=	=	=	9	69	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000099	AREA_NORMAL	=	31
MI_WAGSAAC4	IDS_PROPMOVER_TXT_000100	AII_MONSTER	15	20	63	54	70	48	=	BELLI_RANGE	=	25	=	=	RANK_BOSS	0	=	1	=	395	416	II_WEA_MOB_WAGSAAC4_ATK1   	II_WEA_MOB_WAGSAAC4_ATK2   	II_WEA_MOB_WAGSAAC4_ATK3   	=	=	=	=	=	=	=	=	1000	3000	75204	100	50	130	0	=	2	1	=	0.075	=	0	=	=	=	25	-0.3	0.3	0	0	0	280	=	=	=	=	600	479	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_ANIMAL 	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000101	AREA_NORMAL	=	600
MI_MIA1	IDS_PROPMOVER_TXT_000102	AII_MONSTER	15	20	59	50	39	31	=	BELLI_MELEE	=	23	=	=	RANK_LOW	0	=	1	=	199	209	II_WEA_MOB_MONSTER1_ATK1	II_WEA_MOB_MONSTER1_ATK2	II_WEA_MOB_MONSTER1_ATK3	=	1.6	=	=	=	=	=	=	1000	3000	3921	100	33	130	0	=	4	1	=	0.075	=	0	=	=	=	23	0	-0.3	0	0	0.3	39	=	=	=	=	13	79	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000103	AREA_NORMAL	=	31
MI_MIA2	IDS_PROPMOVER_TXT_000104	AII_MONSTER	15	20	59	50	40	31	=	BELLI_MELEE	=	23	=	=	RANK_NORMAL	0	=	1	=	199	209	II_WEA_MOB_MONSTER2_ATK1	II_WEA_MOB_MONSTER2_ATK2	II_WEA_MOB_MONSTER2_ATK3	=	1.6	=	=	=	=	=	=	1000	3000	3921	100	33	130	0	=	1	1	=	0.075	=	0	=	=	=	23	0	0	0.3	-0.3	0	39	=	=	=	=	50	83	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000105	AREA_NORMAL	=	31
MI_MIA3	IDS_PROPMOVER_TXT_000106	AII_MONSTER	15	20	61	52	41	33	=	BELLI_MELEE	=	24	=	=	RANK_CAPTAIN	0	=	1	=	202	213	II_WEA_MOB_MONSTER3_ATK1	II_WEA_MOB_MONSTER3_ATK2	II_WEA_MOB_MONSTER3_ATK3	=	1.6	=	=	=	=	=	=	1000	3000	4044	100	34	130	0	=	4	1	=	0.08	=	0	=	=	=	24	0	-0.3	0	0	0.3	40	=	=	=	=	9	90	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000107	AREA_NORMAL	=	31
MI_MIA4	IDS_PROPMOVER_TXT_000108	AII_MONSTER	15	20	67	57	75	50	=	BELLI_MELEE	=	27	=	=	RANK_BOSS	0	=	1	=	425	447	II_WEA_MOB_MONSTER4_ATK1	II_WEA_MOB_MONSTER4_ATK2	II_WEA_MOB_MONSTER4_ATK3	=	=	=	=	=	=	=	=	1000	3000	82948	100	50	130	0	=	1	1	=	0.075	=	0	=	=	=	27	0	0	0.3	-0.3	0	287	=	=	=	=	720	632	0	=	=	1	II_WEA_HAN_HAND	VT_ITEM	=	=	=	=	=	=	=	=	SND_ITEM_TREE	SND_PC_DMGWANB	=	=	=	IDS_PROPMOVER_TXT_000109	AREA_NORMAL	=	600
